"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 04 14:47:31 UTC 2026","Tue Aug 04 14:47:31 UTC 2026","34","tests","test_auth","TestAuth","","","test_create_event_with_admin_token_returns_201",""
"passed","Tue Aug 04 14:47:33 UTC 2026","Tue Aug 04 14:47:33 UTC 2026","217","tests","test_registrations","TestRegistrations","","","test_register_when_full_returns_409",""
"passed","Tue Aug 04 14:47:31 UTC 2026","Tue Aug 04 14:47:31 UTC 2026","15","tests","test_events","TestEvents","","","test_create_event_returns_201",""
"passed","Tue Aug 04 14:47:31 UTC 2026","Tue Aug 04 14:47:31 UTC 2026","38","tests","test_auth","TestAuth","","","test_create_event_without_token_returns_403",""
"passed","Tue Aug 04 14:47:32 UTC 2026","Tue Aug 04 14:47:33 UTC 2026","119","tests","test_registrations","TestRegistrations","","","test_register_duplicate_email_returns_409",""
"passed","Tue Aug 04 14:47:32 UTC 2026","Tue Aug 04 14:47:32 UTC 2026","5","tests","test_registrations","TestRegistrations","","","test_register_without_token_returns_401_or_403",""
"passed","Tue Aug 04 14:47:32 UTC 2026","Tue Aug 04 14:47:32 UTC 2026","422","tests","test_registration_kafka","TestRegistrationKafka","","","test_register_publishes_registration_created_event",""
"passed","Tue Aug 04 14:47:31 UTC 2026","Tue Aug 04 14:47:31 UTC 2026","25","tests","test_events","TestEvents","","","test_get_event_by_id",""
"passed","Tue Aug 04 14:47:32 UTC 2026","Tue Aug 04 14:47:32 UTC 2026","158","tests","test_registration_mail","TestRegistrationMail","","","test_register_sends_confirmation_email",""
"passed","Tue Aug 04 14:47:31 UTC 2026","Tue Aug 04 14:47:31 UTC 2026","14","tests","test_events","TestEvents","","","test_get_missing_event_returns_404",""
"passed","Tue Aug 04 14:47:33 UTC 2026","Tue Aug 04 14:47:33 UTC 2026","96","tests","test_registrations","TestRegistrations","","","test_register_missing_event_returns_404",""
"passed","Tue Aug 04 14:47:31 UTC 2026","Tue Aug 04 14:47:31 UTC 2026","323","tests","test_auth","TestAuth","","","test_login_admin_returns_token",""
"passed","Tue Aug 04 14:47:31 UTC 2026","Tue Aug 04 14:47:31 UTC 2026","15","tests","test_health","","","","test_health_is_up",""
"passed","Tue Aug 04 14:47:31 UTC 2026","Tue Aug 04 14:47:31 UTC 2026","165","tests","test_auth","TestAuth","","","test_create_event_with_user_token_returns_403",""
"passed","Tue Aug 04 14:47:31 UTC 2026","Tue Aug 04 14:47:31 UTC 2026","36","tests","test_events","TestEvents","","","test_create_event_invalid_returns_400",""
"passed","Tue Aug 04 14:47:32 UTC 2026","Tue Aug 04 14:47:32 UTC 2026","99","tests","test_registrations","TestRegistrations","","","test_register_returns_201",""
